Дата,Температура (день),Давление (день),Облачность (день),Ветер (день),Температура (вечер),Давление (вечер),Облачность (вечер),Ветер (вечер)
2010-02-13,-10,773,Пасмурно,З 1м/с,-15,770,Ясно,З 1м/с
2010-02-14,-10,764,Малооблачно,В 3м/с,-13,761,Ясно,В 3м/с
2010-02-15,-10,752,Пасмурно,ЮВ 3м/с,-9,749,Пасмурно,ЮВ 3м/с
2010-02-16,-7,740,Пасмурно,В 2м/с,-7,736,Пасмурно,В 2м/с
2010-02-17,-6,740,Ясно,СЗ 4м/с,-10,743,Пасмурно,СЗ 4м/с
2010-02-18,-9,751,Ясно,З 1м/с,-14,751,Ясно,З 1м/с
2010-02-19,-11,746,Переменная облачность,З 3м/с,-12,748,Малооблачно,З 3м/с
2010-02-20,-4,745,Пасмурно,З 2м/с,-8,746,Пасмурно,З 2м/с
2010-02-21,-12,743,Пасмурно,В 3м/с,-12,743,Пасмурно,В 3м/с
2010-02-22,-9,743,Пасмурно,В 4м/с,-10,743,Пасмурно,В 4м/с
2010-02-23,-7,743,Пасмурно,В 3м/с,-8,745,Пасмурно,В 3м/с
2010-02-24,-5,746,Пасмурно,СВ 2м/с,-6,747,Переменная облачность,СВ 2м/с
2010-02-25,-3,749,Пасмурно,Ш,-3,750,Пасмурно,Ш
2010-02-26,-3,754,Пасмурно,Ш,-5,755,Пасмурно,Ш
2010-02-27,-3,755,Переменная облачность,ЮЗ 2м/с,-7,755,Малооблачно,ЮЗ 2м/с
2010-02-28,-6,755,Переменная облачность,СЗ 2м/с,-10,756,Переменная облачность,СЗ 2м/с
2010-03-1,-8,758,Пасмурно,В 1м/с,-10,758,Ясно,В 1м/с
2010-03-2,-6,755,Пасмурно,В 3м/с,-8,753,Пасмурно,В 3м/с
2010-03-3,-4,752,Пасмурно,В 1м/с,-5,752,Пасмурно,В 1м/с
2010-03-4,-4,750,Пасмурно,ЮВ 2м/с,-6,748,Переменная облачность,ЮВ 2м/с
2010-03-5,0,747,Переменная облачность,ЮЗ 2м/с,-4,750,Ясно,ЮЗ 2м/с
2010-03-6,-5,753,Переменная облачность,В 2м/с,-6,752,Пасмурно,В 2м/с
2010-03-7,-4,749,Пасмурно,В 2м/с,-4,747,Пасмурно,В 2м/с
2010-03-8,-3,740,Пасмурно,С 1м/с,-5,742,Пасмурно,С 1м/с
2010-03-9,-6,749,Ясно,СЗ 2м/с,-11,750,Ясно,СЗ 2м/с
2010-03-10,-4,751,Пасмурно,ЮЗ 2м/с,-8,750,Переменная облачность,ЮЗ 2м/с
2010-03-11,-3,746,Пасмурно,З 4м/с,-4,749,Переменная облачность,З 4м/с
2010-03-12,-1,751,Пасмурно,Ю 2м/с,-5,749,Переменная облачность,Ю 2м/с
2010-03-13,0,737,Пасмурно,ЮЗ 4м/с,-1,738,Пасмурно,ЮЗ 4м/с
2010-03-14,0,738,Переменная облачность,З 2м/с,-2,738,Пасмурно,З 2м/с
2010-03-15,0,742,Малооблачно,ЮЗ 4м/с,-4,744,Ясно,ЮЗ 4м/с
2010-03-16,+1,738,Пасмурно,ЮЗ 3м/с,-4,740,Пасмурно,ЮЗ 3м/с
2010-03-17,-5,746,Малооблачно,З 3м/с,-7,748,Пасмурно,З 3м/с
2010-03-18,-4,754,Ясно,ЮЗ 2м/с,-10,755,Ясно,ЮЗ 2м/с
2010-03-19,-7,755,Ясно,З 4м/с,-11,755,Переменная облачность,З 4м/с
2010-03-20,-2,746,Пасмурно,ЮЗ 2м/с,-4,749,Переменная облачность,ЮЗ 2м/с
2010-03-21,+3,746,Пасмурно,ЮЗ 1м/с,+1,745,Пасмурно,ЮЗ 1м/с
2010-03-22,+3,741,Пасмурно,З 3м/с,+2,739,Пасмурно,З 3м/с
2010-03-23,+2,744,Ясно,СЗ 4м/с,-3,749,Ясно,СЗ 4м/с
2010-03-24,+1,749,Переменная облачность,ЮЗ 4м/с,-1,747,Переменная облачность,ЮЗ 4м/с
2010-03-25,0,749,Переменная облачность,С 2м/с,-4,752,Ясно,С 2м/с
2010-03-26,0,758,Переменная облачность,СЗ 3м/с,-4,759,Ясно,СЗ 3м/с
2010-03-27,+1,758,Пасмурно,З 5м/с,-2,758,Пасмурно,З 5м/с
2010-03-28,+4,758,Ясно,Ю 2м/с,-1,758,Ясно,Ю 2м/с
2010-03-29,+5,758,Ясно,В 2м/с,0,758,Ясно,В 2м/с
2010-03-30,+5,757,Пасмурно,В 2м/с,+2,757,Пасмурно,В 2м/с
2010-03-31,+8,757,Пасмурно,ЮВ 2м/с,+4,757,Малооблачно,ЮВ 2м/с
2010-04-1,+10,757,Малооблачно,В 3м/с,+6,758,Ясно,В 3м/с
2010-04-2,+9,759,Ясно,ЮВ 2м/с,+5,759,Ясно,ЮВ 2м/с
2010-04-3,+8,758,Малооблачно,С 2м/с,+6,757,Ясно,С 2м/с
2010-04-4,+12,757,Малооблачно,СВ 2м/с,+7,756,Ясно,СВ 2м/с
2010-04-5,+11,756,Малооблачно,СВ 2м/с,+8,755,Ясно,СВ 2м/с
2010-04-6,+12,755,Пасмурно,СВ 3м/с,,,Неизвестно,
2010-04-7,+4,759,Пасмурно,В 3м/с,+1,760,Переменная облачность,В 3м/с
2010-04-8,+4,761,Пасмурно,В 3м/с,0,761,Ясно,В 3м/с
2010-04-9,+6,758,Ясно,В 2м/с,+3,757,Ясно,В 2м/с
2010-04-10,+9,755,Малооблачно,В 3м/с,+5,755,Ясно,В 3м/с
2010-04-11,+9,754,Ясно,С 3м/с,+5,753,Ясно,С 3м/с
2010-04-12,+12,753,Пасмурно,СВ 3м/с,+7,753,Малооблачно,СВ 3м/с
2010-04-13,+9,752,Пасмурно,СЗ 2м/с,+4,752,Пасмурно,СЗ 2м/с
2010-04-14,+8,749,Переменная облачность,СЗ 3м/с,+2,751,Ясно,СЗ 3м/с
2010-04-15,+11,752,Переменная облачность,ЮЗ 2м/с,+8,751,Пасмурно,ЮЗ 2м/с
2010-04-16,+13,751,Пасмурно,З 2м/с,+9,752,Пасмурно,З 2м/с
2010-04-17,+17,752,Пасмурно,Ю 3м/с,+10,752,Пасмурно,Ю 3м/с
2010-04-18,+13,748,Пасмурно,ЮЗ 1м/с,+11,750,Пасмурно,ЮЗ 1м/с
2010-04-19,+17,749,Пасмурно,СЗ 3м/с,+12,750,Ясно,СЗ 3м/с
2010-04-20,+20,750,Пасмурно,ЮЗ 3м/с,+16,751,Пасмурно,ЮЗ 3м/с
2010-04-21,+21,751,Ясно,ЮВ 2м/с,+17,750,Ясно,ЮВ 2м/с
2010-04-22,+23,747,Малооблачно,Ю 4м/с,+19,746,Малооблачно,Ю 4м/с
2010-04-23,+18,748,Пасмурно,З 4м/с,+13,752,Пасмурно,З 4м/с
2010-04-24,+14,758,Пасмурно,ЮЗ 3м/с,+10,758,Пасмурно,ЮЗ 3м/с
2010-04-25,+17,752,Ясно,ЮЗ 3м/с,+12,749,Малооблачно,ЮЗ 3м/с
2010-04-26,+11,749,Пасмурно,С 3м/с,+4,749,Малооблачно,С 3м/с
2010-04-27,+5,750,Пасмурно,СВ 2м/с,+1,752,Переменная облачность,СВ 2м/с
2010-04-28,+11,749,Пасмурно,СЗ 5м/с,+8,749,Ясно,СЗ 5м/с
2010-04-29,+15,747,Пасмурно,З 4м/с,+10,748,Пасмурно,З 4м/с
2010-04-30,+17,751,Малооблачно,ЮЗ 2м/с,+14,750,Ясно,ЮЗ 2м/с
2010-05-1,+17,752,Пасмурно,Ю 3м/с,+15,752,Ясно,Ю 3м/с
2010-05-2,+20,753,Пасмурно,З 3м/с,+19,752,Пасмурно,З 3м/с
2010-05-3,+21,754,Ясно,З 2м/с,+21,754,Ясно,З 2м/с
2010-05-4,+26,755,Ясно,ЮЗ 3м/с,+18,755,Ясно,ЮЗ 3м/с
2010-05-5,+28,754,Ясно,З 1м/с,+19,752,Ясно,З 1м/с
2010-05-6,+29,752,Малооблачно,СЗ 2м/с,+21,752,Ясно,СЗ 2м/с
2010-05-7,+30,751,Малооблачно,З 2м/с,+24,750,Ясно,З 2м/с
2010-05-8,+27,753,Ясно,СВ 3м/с,+20,753,Ясно,СВ 3м/с
2010-05-9,+26,751,Пасмурно,В 3м/с,+22,751,Пасмурно,В 3м/с
2010-05-10,+24,752,Ясно,В 4м/с,+19,752,Ясно,В 4м/с
2010-05-11,+24,755,Ясно,В 3м/с,+19,756,Ясно,В 3м/с
2010-05-12,+25,755,Пасмурно,ЮВ 2м/с,+21,753,Малооблачно,ЮВ 2м/с
2010-05-13,+22,754,Пасмурно,ЮВ 2м/с,+18,753,Ясно,ЮВ 2м/с
2010-05-14,+25,751,Переменная облачность,ЮВ 6м/с,+16,752,Пасмурно,ЮВ 6м/с
2010-05-15,+20,752,Переменная облачность,В 3м/с,+19,752,Переменная облачность,В 3м/с
2010-05-16,+26,750,Малооблачно,ЮВ 2м/с,+20,749,Ясно,ЮВ 2м/с
2010-05-17,+26,747,Малооблачно,СЗ 1м/с,+23,746,Ясно,СЗ 1м/с
2010-05-18,+21,746,Переменная облачность,СВ 2м/с,+17,747,Пасмурно,СВ 2м/с
2010-05-19,+22,746,Малооблачно,С 2м/с,+16,746,Пасмурно,С 2м/с
2010-05-20,+20,749,Ясно,СВ 4м/с,+15,750,Ясно,СВ 4м/с
2010-05-21,+18,754,Ясно,ЮВ 2м/с,+11,753,Ясно,ЮВ 2м/с
2010-05-22,+21,749,Ясно,ЮЗ 3м/с,+17,748,Ясно,ЮЗ 3м/с
2010-05-23,+24,746,Ясно,З 2м/с,+16,746,Ясно,З 2м/с
2010-05-24,+26,743,Малооблачно,ЮВ 1м/с,+19,743,Ясно,ЮВ 1м/с
2010-05-25,+24,741,Пасмурно,ЮВ 2м/с,+20,740,Пасмурно,ЮВ 2м/с
2010-05-26,+19,737,Пасмурно,ЮВ 2м/с,+19,737,Малооблачно,ЮВ 2м/с
2010-05-27,+15,738,Переменная облачность,ЮЗ 4м/с,+11,740,Переменная облачность,ЮЗ 4м/с
2010-05-28,+13,739,Переменная облачность,ЮЗ 3м/с,+13,741,Малооблачно,ЮЗ 3м/с
2010-05-29,+13,747,Пасмурно,СЗ 2м/с,+12,749,Малооблачно,СЗ 2м/с
2010-05-30,+20,752,Переменная облачность,В 2м/с,+15,752,Переменная облачность,В 2м/с
2010-05-31,+23,754,Малооблачно,З 2м/с,+20,753,Малооблачно,З 2м/с
2010-06-1,+26,754,Ясно,ЮЗ 2м/с,+22,753,Ясно,ЮЗ 2м/с
2010-06-2,+28,754,Малооблачно,СЗ 1м/с,+23,752,Ясно,СЗ 1м/с
2010-06-3,+31,740,Ясно,З 2м/с,+22,749,Ясно,З 2м/с
2010-06-4,+33,748,Ясно,ЮЗ 3м/с,+28,746,Малооблачно,ЮЗ 3м/с
2010-06-5,+30,743,Малооблачно,ЮЗ 2м/с,+26,742,Ясно,ЮЗ 2м/с
2010-06-6,+20,749,Ясно,С 2м/с,+14,749,Ясно,С 2м/с
2010-06-7,+22,750,Малооблачно,СЗ 2м/с,+16,749,Ясно,СЗ 2м/с
2010-06-8,+25,748,Ясно,ЮЗ 2м/с,+18,747,Ясно,ЮЗ 2м/с
2010-06-9,+29,746,Ясно,ЮЗ 3м/с,+23,744,Ясно,ЮЗ 3м/с
2010-06-10,+19,748,Переменная облачность,СВ 2м/с,+16,748,Ясно,СВ 2м/с
2010-06-11,+22,749,Малооблачно,С 1м/с,+17,750,Малооблачно,С 1м/с
2010-06-12,+27,749,Малооблачно,З 4м/с,+26,747,Ясно,З 4м/с
2010-06-13,+34,745,Малооблачно,З 4м/с,+31,744,Ясно,З 4м/с
2010-06-14,+24,744,Переменная облачность,СЗ 1м/с,+24,745,Малооблачно,СЗ 1м/с
2010-06-15,+27,748,Ясно,С 3м/с,+22,747,Ясно,С 3м/с
2010-06-16,+29,745,Малооблачно,С 1м/с,+23,743,Малооблачно,С 1м/с
2010-06-17,+27,740,Малооблачно,СЗ 3м/с,+20,740,Пасмурно,СЗ 3м/с
2010-06-18,+22,743,Малооблачно,СЗ 2м/с,+19,745,Ясно,СЗ 2м/с
2010-06-19,+20,748,Пасмурно,С 3м/с,+17,751,Ясно,С 3м/с
2010-06-20,+25,754,Малооблачно,С 2м/с,+21,755,Ясно,С 2м/с
2010-06-21,+26,755,Ясно,С 2м/с,+19,755,Ясно,С 2м/с
2010-06-22,+28,753,Ясно,С 2м/с,+24,752,Ясно,С 2м/с
2010-06-23,+32,750,Ясно,В 2м/с,+27,749,Ясно,В 2м/с
2010-06-24,+33,749,Ясно,З 2м/с,+23,748,Малооблачно,З 2м/с
2010-06-25,+35,749,Малооблачно,СЗ 1м/с,+25,748,Ясно,СЗ 1м/с
2010-06-26,+35,749,Малооблачно,З 2м/с,+29,749,Малооблачно,З 2м/с
2010-06-27,+36,750,Малооблачно,В 1м/с,+29,750,Малооблачно,В 1м/с
2010-06-28,+36,747,Ясно,В 2м/с,+28,749,Малооблачно,В 2м/с
2010-06-29,+30,747,Переменная облачность,С 3м/с,+28,747,Переменная облачность,С 3м/с
2010-06-30,+25,748,Пасмурно,В 1м/с,+21,748,Переменная облачность,В 1м/с
2010-07-1,+27,749,Малооблачно,В 2м/с,+23,749,Ясно,В 2м/с
2010-07-2,+27,750,Ясно,ЮВ 2м/с,+21,749,Ясно,ЮВ 2м/с
2010-07-3,+29,749,Малооблачно,В 3м/с,+26,748,Ясно,В 3м/с
2010-07-4,+30,746,Малооблачно,СЗ 2м/с,+25,746,Ясно,СЗ 2м/с
2010-07-5,+31,746,Малооблачно,СВ 3м/с,+25,747,Ясно,СВ 3м/с
2010-07-6,+30,747,Ясно,СВ 2м/с,+26,747,Ясно,СВ 2м/с
2010-07-7,+31,746,Ясно,В 2м/с,+27,746,Ясно,В 2м/с
2010-07-8,+32,749,Малооблачно,В 2м/с,+25,749,Ясно,В 2м/с
2010-07-9,+34,749,Малооблачно,З 2м/с,+26,749,Переменная облачность,З 2м/с
2010-07-10,+35,749,Переменная облачность,З 3м/с,+28,749,Малооблачно,З 3м/с
2010-07-11,+36,748,Малооблачно,З 2м/с,+29,748,Малооблачно,З 2м/с
2010-07-12,+33,746,Малооблачно,СВ 3м/с,+29,746,Ясно,СВ 3м/с
2010-07-13,+27,745,Малооблачно,С 3м/с,+22,744,Ясно,С 3м/с
2010-07-14,+26,745,Ясно,СВ 4м/с,+22,744,Ясно,СВ 4м/с
2010-07-15,+26,745,Пасмурно,С 3м/с,+26,745,Ясно,С 3м/с
2010-07-16,+31,746,Ясно,СВ 5м/с,+28,746,Ясно,СВ 5м/с
2010-07-17,+35,744,Переменная облачность,С 3м/с,+30,746,Ясно,С 3м/с
2010-07-18,+35,745,Малооблачно,З 2м/с,+22,746,Ясно,З 2м/с
2010-07-19,+28,749,Ясно,В 2м/с,+24,749,Ясно,В 2м/с
2010-07-20,+29,752,Ясно,ЮЗ 3м/с,+21,750,Ясно,ЮЗ 3м/с
2010-07-21,+34,750,Ясно,ЮЗ 3м/с,+24,749,Малооблачно,ЮЗ 3м/с
2010-07-22,+35,750,Малооблачно,СВ 1м/с,+30,750,Ясно,СВ 1м/с
2010-07-23,+35,751,Ясно,З 2м/с,+27,750,Ясно,З 2м/с
2010-07-24,+37,749,Малооблачно,СВ 1м/с,+32,749,Ясно,СВ 1м/с
2010-07-25,+36,749,Малооблачно,ЮВ 2м/с,+26,750,Ясно,ЮВ 2м/с
2010-07-26,+38,752,Малооблачно,С 2м/с,+31,752,Ясно,С 2м/с
2010-07-27,+35,754,Ясно,В 1м/с,+31,754,Ясно,В 1м/с
2010-07-28,+36,752,Ясно,СЗ 2м/с,+32,752,Ясно,СЗ 2м/с
2010-07-29,+38,752,Ясно,В 2м/с,+32,752,Ясно,В 2м/с
2010-07-30,+38,751,Малооблачно,Ю 1м/с,+32,752,Малооблачно,Ю 1м/с
2010-07-31,+38,752,Ясно,З 1м/с,+31,752,Ясно,З 1м/с
2010-08-1,+39,752,Малооблачно,ЮЗ 2м/с,+32,752,Ясно,ЮЗ 2м/с
2010-08-2,+40,751,Малооблачно,СЗ 2м/с,+29,750,Переменная облачность,СЗ 2м/с
2010-08-3,+38,749,Ясно,В 2м/с,+33,749,Малооблачно,В 2м/с
2010-08-4,+36,749,Ясно,СВ 1м/с,+32,749,Ясно,СВ 1м/с
2010-08-5,+35,752,Ясно,СВ 1м/с,+29,752,Ясно,СВ 1м/с
2010-08-6,+36,753,Ясно,ЮВ 2м/с,+27,753,Ясно,ЮВ 2м/с
2010-08-7,+37,752,Малооблачно,З 1м/с,+26,752,Ясно,З 1м/с
2010-08-8,+37,751,Малооблачно,С 3м/с,+31,751,Малооблачно,С 3м/с
2010-08-9,+34,752,Ясно,СВ 3м/с,+29,752,Ясно,СВ 3м/с
2010-08-10,+35,752,Ясно,В 2м/с,+28,752,Ясно,В 2м/с
2010-08-11,+34,752,Ясно,ЮЗ 1м/с,+28,753,Ясно,ЮЗ 1м/с
2010-08-12,+36,752,Ясно,ЮВ 2м/с,+25,751,Ясно,ЮВ 2м/с
2010-08-13,+36,751,Малооблачно,ЮВ 2м/с,+30,752,Ясно,ЮВ 2м/с
2010-08-14,+32,752,Малооблачно,СВ 3м/с,+25,752,Малооблачно,СВ 3м/с
2010-08-15,+27,752,Ясно,С 3м/с,+23,750,Ясно,С 3м/с
2010-08-16,+29,749,Ясно,З 2м/с,+21,747,Ясно,З 2м/с
2010-08-17,+29,746,Малооблачно,СЗ 4м/с,+23,746,Ясно,СЗ 4м/с
2010-08-18,+29,746,Ясно,З 3м/с,+27,743,Ясно,З 3м/с
2010-08-19,+31,739,Малооблачно,ЮЗ 4м/с,+26,737,Переменная облачность,ЮЗ 4м/с
2010-08-20,+27,737,Малооблачно,ЮЗ 5м/с,+20,735,Переменная облачность,ЮЗ 5м/с
2010-08-21,+12,742,Пасмурно,С 4м/с,+13,743,Малооблачно,С 4м/с
2010-08-22,+18,748,Переменная облачность,СЗ 3м/с,+14,748,Переменная облачность,СЗ 3м/с
2010-08-23,+25,743,Малооблачно,З 3м/с,+20,742,Малооблачно,З 3м/с
2010-08-24,+23,743,Малооблачно,З 2м/с,+21,743,Ясно,З 2м/с
2010-08-25,+27,743,Переменная облачность,З 3м/с,+26,743,Малооблачно,З 3м/с
2010-08-26,+31,741,Малооблачно,ЮЗ 1м/с,+21,740,Малооблачно,ЮЗ 1м/с
2010-08-27,+23,743,Малооблачно,ЮЗ 2м/с,+18,743,Малооблачно,ЮЗ 2м/с
2010-08-28,+24,745,Малооблачно,З 2м/с,+22,743,Переменная облачность,З 2м/с
2010-08-29,+32,742,Малооблачно,ЮЗ 4м/с,+28,742,Переменная облачность,ЮЗ 4м/с
2010-08-30,+28,741,Малооблачно,СЗ 3м/с,+17,745,Ясно,СЗ 3м/с
2010-08-31,+20,750,Ясно,СВ 1м/с,+11,753,Ясно,СВ 1м/с
2010-09-1,+19,755,Ясно,В 2м/с,+16,755,Ясно,В 2м/с
2010-09-2,+29,752,Ясно,В 6м/с,+23,752,Ясно,В 6м/с
2010-09-3,+29,750,Ясно,СВ 2м/с,+24,751,Ясно,СВ 2м/с
2010-09-4,+23,753,Ясно,З 2м/с,,,Неизвестно,
2010-09-5,+19,753,Пасмурно,С 1м/с,+17,752,Переменная облачность,С 1м/с
2010-09-6,+19,747,Переменная облачность,С 3м/с,+11,748,Переменная облачность,С 3м/с
2010-09-7,+13,751,Переменная облачность,СЗ 4м/с,+9,752,Ясно,СЗ 4м/с
2010-09-8,+15,755,Ясно,СЗ 1м/с,+11,754,Малооблачно,СЗ 1м/с
2010-09-9,+17,754,Переменная облачность,СВ 3м/с,+14,754,Переменная облачность,СВ 3м/с
2010-09-10,+18,755,Малооблачно,З 3м/с,+14,755,Переменная облачность,З 3м/с
2010-09-11,+17,758,Ясно,СВ 2м/с,+12,757,Переменная облачность,СВ 2м/с
2010-09-12,+20,755,Малооблачно,З 2м/с,+16,754,Переменная облачность,З 2м/с
2010-09-13,+15,753,Переменная облачность,В 2м/с,+13,754,Ясно,В 2м/с
2010-09-14,+17,757,Ясно,В 2м/с,+11,756,Ясно,В 2м/с
2010-09-15,+19,757,Ясно,З 2м/с,+13,755,Ясно,З 2м/с
2010-09-16,+23,755,Ясно,З 3м/с,+17,755,Ясно,З 3м/с
2010-09-17,+25,753,Ясно,ЮЗ 3м/с,+20,753,Ясно,ЮЗ 3м/с
2010-09-18,+25,753,Ясно,Ю 2м/с,+20,752,Ясно,Ю 2м/с
2010-09-19,+25,752,Ясно,ЮЗ 3м/с,+21,752,Ясно,ЮЗ 3м/с
2010-09-20,+26,753,Малооблачно,ЮЗ 4м/с,+21,752,Малооблачно,ЮЗ 4м/с
2010-09-21,+26,752,Малооблачно,З 2м/с,+17,753,Малооблачно,З 2м/с
2010-09-22,+24,752,Малооблачно,В 2м/с,+21,750,Пасмурно,В 2м/с
2010-09-23,+16,747,Пасмурно,ЮВ 2м/с,+14,746,Пасмурно,ЮВ 2м/с
2010-09-24,+12,746,Пасмурно,СЗ 2м/с,+11,747,Переменная облачность,СЗ 2м/с
2010-09-25,+13,745,Малооблачно,С 3м/с,+11,752,Переменная облачность,С 3м/с
2010-09-26,+19,752,Ясно,З 2м/с,+12,752,Ясно,З 2м/с
2010-09-27,+20,750,Ясно,З 3м/с,+14,750,Ясно,З 3м/с
2010-09-28,+20,747,Малооблачно,ЮЗ 2м/с,+18,745,Малооблачно,ЮЗ 2м/с
2010-09-29,+21,740,Малооблачно,З 3м/с,+14,740,Переменная облачность,З 3м/с
2010-09-30,+6,746,Переменная облачность,СЗ 2м/с,+5,747,Ясно,СЗ 2м/с
2010-10-1,+7,746,Малооблачно,СВ 3м/с,+5,747,Переменная облачность,СВ 3м/с
2010-10-2,+9,751,Малооблачно,СВ 3м/с,+4,753,Переменная облачность,СВ 3м/с
2010-10-3,+6,758,Пасмурно,З 2м/с,+2,760,Пасмурно,З 2м/с
2010-10-4,+5,761,Пасмурно,СЗ 2м/с,+3,761,Ясно,СЗ 2м/с
2010-10-5,+3,761,Малооблачно,СВ 1м/с,+3,761,Малооблачно,СВ 1м/с
2010-10-6,+5,761,Малооблачно,СВ 1м/с,+4,761,Переменная облачность,СВ 1м/с
2010-10-7,+11,760,Ясно,З 2м/с,+8,760,Ясно,З 2м/с
2010-10-8,+13,761,Ясно,СЗ 1м/с,+6,761,Ясно,СЗ 1м/с
2010-10-9,+14,757,Ясно,В 1м/с,+5,755,Ясно,В 1м/с
2010-10-10,+14,751,Ясно,З 1м/с,+10,750,Ясно,З 1м/с
2010-10-11,+14,745,Переменная облачность,Ю 3м/с,+11,744,Переменная облачность,Ю 3м/с
2010-10-12,+14,736,Переменная облачность,ЮВ 2м/с,+8,733,Переменная облачность,ЮВ 2м/с
2010-10-13,+4,732,Пасмурно,ЮЗ 3м/с,+4,734,Пасмурно,ЮЗ 3м/с
2010-10-14,+2,738,Пасмурно,З 4м/с,+3,742,Переменная облачность,З 4м/с
2010-10-15,+6,745,Переменная облачность,ЮЗ 3м/с,+5,745,Переменная облачность,ЮЗ 3м/с
2010-10-16,+10,746,Ясно,З 3м/с,+3,749,Ясно,З 3м/с
2010-10-17,+5,753,Малооблачно,СЗ 2м/с,+1,755,Переменная облачность,СЗ 2м/с
2010-10-18,+7,758,Переменная облачность,З 2м/с,+4,758,Малооблачно,З 2м/с
2010-10-19,+5,761,Ясно,СВ 1м/с,-1,763,Ясно,СВ 1м/с
2010-10-20,+7,764,Ясно,ЮВ 2м/с,+2,763,Ясно,ЮВ 2м/с
2010-10-21,+1,754,Пасмурно,В 4м/с,+3,752,Пасмурно,В 4м/с
2010-10-22,+6,749,Пасмурно,Ю 2м/с,+7,751,Переменная облачность,Ю 2м/с
2010-10-23,+8,756,Малооблачно,ЮЗ 4м/с,+5,758,Ясно,ЮЗ 4м/с
2010-10-24,+8,760,Ясно,Ю 1м/с,+4,760,Ясно,Ю 1м/с
